=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-9-19_20-5-48
====================================================================================
20:5:48 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:11:52 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10021.584961, 6.823286, 2086.288330>)
20:11:52 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10022.311523, 6.818023, 2086.728516>)
20:11:52 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10023.408203, 6.833858, 2087.618164>)
20:11:52 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10024.187500, 6.914883, 2088.587402>)
20:11:52 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10024.577148, 7.115958, 2089.377686>)
20:11:52 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10024.788086, 7.147260, 2089.467773>)
20:11:52 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10025.480469, 7.269495, 2089.847900>)
20:11:52 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10025.940430, 7.364006, 2090.158203>)
20:11:52 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10026.389648, 7.549567, 2090.867920>)
20:11:52 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10027.232422, 7.816115, 2091.844238>)
20:11:52 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10027.833008, 7.899366, 2092.177979>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10027.972656, 7.923469, 2092.272949>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10028.317383, 7.981548, 2092.508545>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10028.752930, 8.013179, 2093.076416>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10030.371094, 8.122463, 2095.036377>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10030.991211, 8.145821, 2095.448486>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10031.269531, 8.161740, 2095.733154>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10031.831055, 8.195643, 2096.308838>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10031.831055, 8.196333, 2096.320557>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10032.955078, 8.264775, 2097.435303>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10034.195313, 8.328634, 2098.462646>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10034.781250, 8.332376, 2098.487549>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10036.180664, 8.343340, 2099.348145>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10037.286133, 8.544090, 2100.187256>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10038.031250, 8.595650, 2100.499512>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10039.062500, 8.666824, 2100.931641>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10040.371094, 8.776011, 2101.906250>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10040.685547, 8.792134, 2102.041260>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10041.789063, 8.829062, 2102.521973>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10043.349609, 8.833087, 2103.529541>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10043.790039, 8.822005, 2103.852295>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10046.817383, 8.853801, 2105.508545>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10046.817383, 8.853801, 2105.508545>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10047.034180, 8.867504, 2105.668945>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10047.210938, 8.878784, 2105.800537>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10049.366211, 8.984710, 2106.956299>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10050.363281, 9.031223, 2107.562988>)
20:11:53 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10050.457031, 9.031408, 2107.547363>)
20:11:54 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10052.767578, 9.041537, 2108.539795>)
20:11:54 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10052.930664, 9.042183, 2108.590088>)
20:11:55 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10057.039063, 9.048248, 2109.745850>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10061.139648, 9.045465, 2110.898682>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10061.139648, 9.045465, 2110.898682>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10061.342773, 9.045389, 2110.955811>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10065.225586, 9.048796, 2112.046387>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10065.225586, 9.048796, 2112.046387>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10065.451172, 9.047589, 2112.112305>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10065.447266, 9.047615, 2112.030029>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10068.951172, 9.038584, 2112.859131>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10069.268555, 9.038084, 2112.765869>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10069.175781, 9.036371, 2112.445068>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10069.175781, 9.036371, 2112.445068>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10072.743164, 9.024102, 2112.276367>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10072.742188, 9.024142, 2112.275391>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10072.674805, 9.026833, 2112.189209>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10072.600586, 9.028662, 2111.884033>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10072.595703, 9.028788, 2111.861572>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10076.346680, 8.855521, 2111.672852>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10076.462891, 8.850666, 2111.666992>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10076.462891, 8.850665, 2111.666992>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10080.057617, 8.692013, 2111.135986>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10080.240234, 8.670939, 2111.197021>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10080.241211, 8.670826, 2111.198486>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10080.242188, 8.670820, 2111.208740>)
20:11:56 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10080.863281, 8.596460, 2111.139160>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10084.700195, 8.134855, 2110.712646>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10084.901367, 8.110231, 2110.701904>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10085.357422, 8.053776, 2110.650879>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10086.729492, 7.884586, 2110.502686>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10089.767578, 7.364733, 2110.198242>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10090.133789, 7.296141, 2110.163086>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10093.498047, 6.688013, 2109.830566>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10094.971680, 6.447330, 2109.680420>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10095.250977, 6.421675, 2109.651611>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10097.891602, 6.200217, 2109.346680>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10098.127930, 6.175696, 2109.177246>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10098.255859, 6.164295, 2109.141846>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10099.463867, 6.055938, 2108.792725>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10100.521484, 5.961046, 2108.483154>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10102.429688, 5.778800, 2108.250977>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10102.578125, 5.770886, 2108.165527>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10103.190430, 5.770563, 2107.916016>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10104.129883, 5.770242, 2107.616699>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10105.336914, 5.770000, 2107.386719>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10106.542969, 5.770002, 2107.115967>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10107.426758, 5.770003, 2106.790283>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10108.692383, 5.770000, 2106.600098>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10109.310547, 5.770000, 2106.791992>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10110.366211, 5.769514, 2106.928223>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10112.426758, 5.766768, 2106.729492>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10113.548828, 5.765272, 2106.853760>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10114.522461, 5.763971, 2107.029785>)
20:11:57 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10114.777344, 5.763630, 2107.062500>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10117.250977, 5.760329, 2107.007568>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10117.965820, 5.759390, 2106.988525>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10117.959961, 5.759398, 2106.988037>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10119.052734, 5.757946, 2107.173828>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10121.438477, 5.754747, 2107.146729>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10122.347656, 5.753535, 2107.123535>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10122.376953, 5.753496, 2107.122803>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10123.430664, 5.752092, 2107.302490>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10126.546875, 5.751734, 2107.263184>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10126.750000, 5.752036, 2107.256836>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10127.823242, 5.753589, 2107.434814>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10130.617188, 5.757320, 2107.398438>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10131.121094, 5.758139, 2107.388428>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10131.130859, 5.758022, 2107.388184>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10131.130859, 5.758022, 2107.388184>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10134.759766, 5.768943, 2107.518311>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10135.466797, 5.771770, 2107.518066>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10135.482422, 5.771838, 2107.517822>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10139.009766, 5.785291, 2107.641357>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10139.814453, 5.788474, 2107.646484>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10139.836914, 5.788569, 2107.646484>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10139.836914, 5.788569, 2107.646484>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10143.720703, 5.814804, 2107.757813>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10144.153320, 5.817689, 2107.771729>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10147.470703, 5.840689, 2107.864990>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10148.005859, 5.846411, 2107.879639>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10147.965820, 5.846329, 2108.011719>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10151.221680, 5.881659, 2108.234863>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10151.546875, 5.885540, 2108.388916>)
20:11:58 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10151.936523, 5.890156, 2108.559082>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10154.640625, 5.920168, 2108.997070>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10155.710938, 5.932999, 2109.531494>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10155.752930, 5.933768, 2109.653320>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10158.040039, 5.959274, 2110.070068>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10158.413086, 5.963442, 2110.136963>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10159.301758, 5.974294, 2110.656738>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10161.515625, 5.992118, 2111.159424>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10162.206055, 5.997656, 2111.284424>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10162.206055, 5.997656, 2111.284424>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10162.206055, 5.997656, 2111.284424>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10164.035156, 5.999998, 2111.889404>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10165.365234, 5.999997, 2112.329102>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10165.751953, 5.999997, 2112.403320>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10167.047852, 5.999995, 2112.784912>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10167.929688, 5.999998, 2113.076172>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10168.787109, 6.000012, 2113.333008>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10169.646484, 6.000000, 2113.590332>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10170.886719, 6.000025, 2113.973389>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10171.827148, 6.000051, 2114.254883>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10171.856445, 5.999964, 2114.153076>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10172.892578, 5.999925, 2114.363037>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10174.805664, 5.999990, 2114.873047>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10175.776367, 5.997947, 2115.140137>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10176.302734, 5.997122, 2115.196533>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10176.874023, 5.996211, 2115.257813>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10177.919922, 6.000001, 2115.539063>)
20:11:59 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10179.716797, 6.000004, 2116.022461>)
